UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days,Target_Customers
U111491,2,18,622,PR100390,WINDOWS,PR100390,14,26,1
U114967,1,1,303,PR100187,UBUNTU,Product101,0,2,0
U103056,0,0,389,Product101,WINDOWS,PR100219,0,0,0
U105977,1,3,2168,PR100137,WINDOWS,PR100178,1,2,0
U106050,1,2,1234,PR100535,WINDOWS,PR100758,1,0,0
U130334,0,0,619,Product101,ANDROID,PR101814,0,0,0
U130444,0,0,86,Product101,ANDROID,PR101225,0,0,0
U120380,0,15,367,PR102655,WINDOWS,PR102304,0,0,0
U104857,1,1,84,PR100060,MAC OS X,PR100060,1,0,0
U121664,0,2,662,PR101070,ANDROID,PR101070,0,0,0
U135282,0,0,1376,Product101,WINDOWS,PR100263,0,0,0
U112040,3,2,148,PR100005,MAC OS X,PR100277,2,4,0
U125786,0,1,395,PR100667,WINDOWS,PR100667,0,0,0
U122902,0,1,323,PR100017,WINDOWS,Product101,0,0,0
U128554,0,0,84,Product101,WINDOWS,PR100405,0,0,0
U120701,0,1,304,PR100859,ANDROID,PR100859,0,0,0
U114106,1,1,58,PR100044,WINDOWS,PR100044,1,0,0
U104524,3,6,594,PR100137,WINDOWS,PR101615,3,5,0
U120806,0,2,56,PR100645,ANDROID,PR100645,0,0,0
U123981,0,1,65,PR100565,MAC OS X,Product101,0,0,0
U128472,0,0,669,Product101,WINDOWS,PR100390,0,0,0
U113673,1,3,1018,PR100123,LINUX,PR100123,7,10,0
U101071,0,1,61,PR101587,MAC OS X,PR101587,0,0,0
U106924,1,1,829,PR100591,WINDOWS,PR100591,1,0,0
U119220,0,3,299,PR100017,WINDOWS,PR100387,0,0,0
U129241,0,0,83,Product101,WINDOWS,Product101,0,0,0
U120703,0,3,74,PR100145,ANDROID,PR100850,0,0,0
U130720,0,0,83,Product101,WINDOWS,PR100088,0,0,0
U111576,0,0,84,Product101,WINDOWS,PR100018,0,0,0
U129750,0,0,767,Product101,ANDROID,PR100739,0,0,0
U124007,0,3,300,PR100102,WINDOWS,PR100027,0,0,0
U129458,0,0,343,Product101,ANDROID,PR100487,0,0,0
U128411,0,0,51,Product101,MAC OS X,Product101,0,0,0
U126032,0,1,64,PR100078,ANDROID,PR100078,0,0,0
U121027,0,1,279,PR100652,MAC OS X,Product101,0,0,0
U120536,0,2,1206,PR100166,WINDOWS,PR100390,0,0,0
U126467,0,0,70,Product101,ANDROID,Product101,0,0,0
U107402,5,29,279,PR100486,WINDOWS,PR100044,41,31,1
U100535,0,0,70,Product101,MAC OS X,PR100850,0,0,0
U110326,0,1,547,PR100204,WINDOWS,Product101,0,0,0
U133395,0,0,181,Product101,MAC OS X,Product101,0,0,0
U123132,0,3,156,PR100086,WINDOWS,PR100872,0,0,0
U121472,0,1,283,PR100870,ANDROID,PR100870,0,0,0
U105109,2,2,249,PR100044,WINDOWS,PR100240,2,3,0
U126747,0,1,119,PR100946,WINDOWS,PR100946,0,0,0
U106236,1,2,770,PR100450,WINDOWS,PR100450,4,0,0
U111487,1,2,122,PR100017,ANDROID,PR100040,1,1,0
U105911,2,2,551,PR100875,WINDOWS,PR100923,2,4,0
U119162,0,1,68,PR100120,WINDOWS,PR100120,0,0,0
U103484,5,15,938,PR100612,ANDROID,PR100477,7,8,0
U103368,3,4,1951,PR100166,ANDROID,PR100017,4,4,0
U102280,0,2,873,PR100003,WINDOWS,Product101,0,0,0
U101926,0,0,200,Product101,WINDOWS,PR100130,0,0,0
U123458,0,3,349,PR100258,ANDROID,PR100616,0,0,0
U131274,0,0,102,Product101,WINDOWS,PR100200,0,0,0
U111309,3,12,202,PR100885,ANDROID,PR100145,26,2,0
U112546,1,6,62,PR100885,WINDOWS,PR100629,8,8,0
U111084,1,1,181,PR100850,WINDOWS,PR100850,1,1,0
U130291,0,0,92,Product101,WINDOWS,Product101,0,0,0
U112144,1,1,47,PR100325,ANDROID,PR100325,1,0,0
U134352,0,0,86,Product101,ANDROID,PR101702,0,0,0
U102800,0,1,90,PR100926,WINDOWS,PR100926,0,0,0
U106142,1,2,1639,PR100279,MAC OS X,PR100279,0,1,0
U116944,1,1,438,PR100736,LINUX,PR100736,2,3,0
U108613,0,1,1695,PR101044,WINDOWS,PR101044,0,0,0
U113947,1,10,1878,PR100773,MAC OS X,PR100656,2,0,0
U135400,0,0,50,Product101,IOS,PR100036,0,0,0
U132332,0,0,96,Product101,WINDOWS,PR100083,0,0,0
U133529,0,0,48,Product101,WINDOWS,PR100272,0,0,0
U122698,0,3,86,PR100047,WINDOWS,PR100431,0,0,0
U120286,0,3,54,PR100099,MAC OS X,PR100099,0,0,0
U127150,0,0,1315,Product101,WINDOWS,PR101422,0,0,0
U115066,1,3,832,PR100020,WINDOWS,PR100251,0,5,0
U123573,0,1,114,PR100060,WINDOWS,PR100060,0,0,0
U125378,0,1,124,PR100739,ANDROID,PR100739,0,0,0
U135071,0,0,60,Product101,WINDOWS,PR100667,0,0,0
U126539,0,1,42,PR100872,WINDOWS,PR100872,0,0,0
U104281,1,3,74,PR100027,WINDOWS,PR100027,3,2,0
U113313,1,3,558,PR100451,UBUNTU,PR100451,1,2,0
U128334,0,1,313,PR100200,WINDOWS,PR100200,0,0,0
U124990,0,0,376,Product101,WINDOWS,PR100506,0,0,0
U134206,0,0,88,Product101,WINDOWS,Product101,0,0,0
U105878,2,2,60,PR100151,ANDROID,Product101,0,4,0
U129774,0,0,550,Product101,ANDROID,PR100812,0,0,0
U108933,2,3,1451,PR101104,WINDOWS,PR100058,0,2,0
U113795,1,1,106,PR100557,ANDROID,PR100557,1,0,0
U113914,1,3,104,PR100390,WINDOWS,PR100390,6,4,0
U100675,2,3,128,PR100017,ANDROID,PR100320,3,0,0
U121024,0,1,79,PR100102,ANDROID,PR100102,0,0,0
U134262,0,0,42,Product101,WINDOWS,PR111715,0,0,0
U119030,0,1,115,PR100096,WINDOWS,PR100096,0,0,0
U100511,0,1,1802,PR100151,MAC OS X,Product101,0,0,0
U114669,1,3,442,PR101044,WINDOWS,PR100017,1,25,0
U111521,1,3,335,PR100291,ANDROID,PR100102,1,0,0
U126977,0,0,108,Product101,ANDROID,PR100054,0,0,0
U115446,1,1,179,PR100145,ANDROID,PR100145,2,2,0
U135434,0,0,89,Product101,IOS,PR100137,0,0,0
U125254,0,1,52,PR100193,MAC OS X,PR100193,0,0,0
U106546,3,9,1882,PR100308,MAC OS X,PR100166,2,5,0
U106878,4,1,131,PR100052,WINDOWS,PR100052,3,5,0
U136156,0,0,63,Product101,WINDOWS,PR100095,0,0,0
U128419,0,0,49,Product101,WINDOWS,PR100664,0,0,0
U104058,5,6,345,PR100051,ANDROID,PR100044,9,11,0
U100264,5,2,307,PR100143,ANDROID,PR101637,6,0,0
U128169,0,1,68,PR100859,ANDROID,PR100859,0,0,0
U123351,0,0,66,Product101,ANDROID,PR100894,0,0,0
U119571,0,1,106,PR100224,WINDOWS,PR100224,0,0,0
U133269,0,0,289,Product101,WINDOWS,PR100071,0,0,0
U107508,2,5,124,PR100883,WINDOWS,PR100323,4,2,0
U123276,0,1,60,PR100110,WINDOWS,PR100110,0,0,0
U132189,0,0,395,Product101,WINDOWS,PR100102,0,0,0
U119480,0,1,149,PR100200,ANDROID,Product101,0,0,0
U115857,1,1,477,PR100953,MAC OS X,PR100953,1,1,0
U129232,0,0,267,Product101,WINDOWS,PR100110,0,0,0
U115376,1,5,58,PR100629,ANDROID,PR100910,9,4,0
U119333,0,4,67,PR100850,WINDOWS,PR100321,0,0,0
U133667,0,0,519,Product101,ANDROID,PR100496,0,0,0
U131881,0,0,118,Product101,WINDOWS,PR100339,0,0,0
U110180,2,2,189,PR100166,WINDOWS,PR100166,2,2,0
U114845,2,2,103,PR100189,WINDOWS,PR100189,3,5,0
U101415,0,0,909,Product101,WINDOWS,Product101,0,0,0
U136531,0,0,45,Product101,ANDROID,PR100810,0,0,0
U103392,0,0,342,Product101,MAC OS X,PR100178,0,0,0
U121615,0,0,1067,Product101,ANDROID,Product101,0,0,0
U127517,0,1,295,PR100188,WINDOWS,PR100332,0,0,0
U125114,0,0,152,Product101,WINDOWS,Product101,0,0,0
U131015,0,0,75,Product101,WINDOWS,PR100070,0,0,0
U110974,2,3,93,PR100145,ANDROID,PR100043,1,2,0
U106300,2,4,1728,PR100178,WINDOWS,PR100459,0,50,0
U105103,2,3,1010,PR100446,MAC OS X,PR100000,1,4,0
U136684,0,0,204,Product101,WINDOWS,PR100850,0,0,0
U130746,0,0,265,Product101,WINDOWS,PR100548,0,0,0
U107322,2,2,61,PR100039,ANDROID,PR100182,1,0,0
U128352,0,0,247,Product101,WINDOWS,PR100181,0,0,0
U110125,1,1,76,PR100573,ANDROID,PR100573,1,0,0
U110013,1,1,1912,PR100929,WINDOWS,Product101,0,6,0
U115981,1,2,44,PR100146,MAC OS X,PR100102,1,3,0
U113457,1,1,102,PR100251,ANDROID,PR100251,1,0,0
U126941,0,1,265,PR110095,ANDROID,PR110095,0,0,0
U118657,0,1,709,PR100102,ANDROID,PR100102,0,0,0
U108326,1,1,344,PR100014,ANDROID,PR100014,1,1,0
U120442,0,1,681,PR100430,ANDROID,PR100430,0,0,0
U128073,0,1,670,PR100529,WINDOWS,PR100529,0,0,0
U120990,0,1,54,PR102259,ANDROID,PR102259,0,0,0
U135998,0,0,716,Product101,WINDOWS,PR100753,0,0,0
U118535,0,1,408,PR100102,WINDOWS,PR100102,0,0,0
U121136,0,1,703,PR100823,WINDOWS,Product101,0,0,0
U102167,0,0,233,Product101,WINDOWS,PR100469,0,0,0
U121470,0,1,1549,PR100166,MAC OS X,PR100166,0,0,0
U123234,0,1,240,PR100047,MAC OS X,Product101,0,0,0
U119212,0,0,88,Product101,WINDOWS,PR100378,0,0,0
U128733,0,0,71,Product101,WINDOWS,PR100017,0,0,0
U113283,1,2,1045,PR100393,ANDROID,Product101,2,2,0
U107634,1,3,417,PR100102,ANDROID,PR100102,3,4,0
U109552,0,1,83,PR101421,WINDOWS,PR101421,0,0,0
U136382,0,0,67,Product101,ANDROID,PR100885,0,0,0
U124585,0,1,284,PR100017,ANDROID,PR100017,0,0,0
U121863,0,2,949,PR100220,WINDOWS,PR100220,0,0,0
U100062,0,0,64,Product101,WINDOWS,PR100134,0,0,0
U130197,0,0,62,Product101,WINDOWS,Product101,0,0,0
U131117,0,0,226,Product101,ANDROID,PR102009,0,0,0
U105104,2,5,358,PR100102,WINDOWS,PR100166,2,6,0
U128861,0,0,529,Product101,WINDOWS,PR100946,0,0,0
U133130,0,0,44,Product101,ANDROID,PR102929,0,0,0
U127038,0,1,76,PR100694,WINDOWS,PR100694,0,0,0
U114413,1,3,696,PR100017,WINDOWS,PR100732,2,4,0
U122008,0,1,63,PR100200,ANDROID,Product101,0,0,0
U112376,1,2,283,PR100479,ANDROID,PR100102,0,2,0
U127062,0,1,48,PR100142,WINDOWS,PR100142,0,0,0
U121170,0,1,48,PR101692,WINDOWS,PR101692,0,0,0
U127918,0,0,51,Product101,ANDROID,PR100739,0,0,0
U115277,1,5,246,PR100558,ANDROID,PR100145,12,19,0
U120905,0,1,289,PR100282,ANDROID,PR100282,0,0,0
U117147,1,2,73,PR100073,ANDROID,PR100034,2,3,0
U112251,1,3,79,PR100672,MAC OS X,PR100498,1,0,0
U119490,0,2,81,PR100120,WINDOWS,Product101,0,0,0
U136292,0,0,46,Product101,WINDOWS,PR100573,0,0,0
U123251,0,1,94,PR100120,ANDROID,PR100120,0,0,0
U123884,0,3,106,PR101421,WINDOWS,PR100102,0,0,0
U121687,0,1,88,PR100102,ANDROID,PR100102,0,0,0
U109234,2,3,617,PR100017,ANDROID,PR100281,2,0,0
U132597,0,0,412,Product101,WINDOWS,PR100484,0,0,0
U113764,0,0,895,Product101,WINDOWS,PR100166,0,0,0
U112599,2,7,76,PR100102,WINDOWS,PR100737,6,12,0
U114692,0,0,57,Product101,ANDROID,PR101032,0,0,0
U121733,0,3,175,PR102125,WINDOWS,PR100015,0,0,0
U128257,0,2,66,PR100428,WINDOWS,Product101,0,0,0
U110632,1,1,195,PR100348,WINDOWS,Product101,0,0,0
U116751,0,9,333,PR100471,WINDOWS,PR101216,0,0,0
U131585,0,0,103,Product101,WINDOWS,PR100483,0,0,0
U111558,1,6,208,PR100767,ANDROID,PR100975,5,0,0
U135907,0,0,1245,Product101,ANDROID,Product101,0,0,0
U130773,0,0,268,Product101,UBUNTU,PR100771,0,0,0
U133539,0,0,102,Product101,ANDROID,Product101,0,0,0
U102861,0,0,55,Product101,WINDOWS,PR100662,0,0,0
U111939,1,3,952,PR100405,WINDOWS,PR100312,3,4,0
U117000,1,2,143,PR100102,LINUX,PR100102,2,0,0
U104670,1,2,384,PR100017,WINDOWS,PR100017,1,1,0
U105870,1,1,56,PR100880,WINDOWS,PR100880,1,2,0
U126172,0,1,279,PR101703,WINDOWS,Product101,0,0,0
U126923,0,2,47,PR100032,WINDOWS,PR100166,0,0,0
U127046,0,3,481,PR102392,ANDROID,PR100626,0,0,0
U113934,1,2,340,PR100166,MAC OS X,PR100166,2,2,0
U105656,2,3,205,PR100200,ANDROID,PR100945,2,2,0
U121145,0,1,45,PR100103,MAC OS X,PR100103,0,0,0
U100633,0,0,44,Product101,WINDOWS,PR100080,0,0,0
U106749,1,2,312,PR100788,WINDOWS,PR100962,1,0,0
U105264,1,1,51,PR100199,MAC OS X,Product101,0,1,0
U123695,0,0,319,Product101,WINDOWS,Product101,0,0,0
U115275,1,1,1566,PR100070,WINDOWS,PR100070,1,0,0
U107566,2,2,782,PR100102,LINUX,Product101,1,5,0
U103319,1,3,532,PR100134,WINDOWS,PR100329,2,0,0
U111515,1,1,109,PR100885,WINDOWS,PR100885,1,0,0
U127086,0,1,237,PR100305,LINUX,PR100305,0,0,0
U117964,0,1,128,PR100200,WINDOWS,PR100200,0,0,0
U116698,1,9,763,PR100099,WINDOWS,PR100301,2,4,0
U123672,0,3,64,PR100390,WINDOWS,PR100390,0,0,0
U114252,1,1,1736,PR100266,WINDOWS,Product101,0,9,0
U133662,0,0,74,Product101,WINDOWS,PR100378,0,0,0
U115067,2,3,171,PR100558,WINDOWS,PR100558,4,10,0
U117642,0,1,93,PR100301,WINDOWS,PR100301,0,0,0
U103945,2,15,744,PR100017,WINDOWS,PR100166,23,36,1
U122905,0,1,313,PR100102,LINUX,PR100102,0,0,0
U104132,1,15,243,PR100673,ANDROID,PR100390,13,18,0
U114306,1,1,57,PR100200,ANDROID,PR100200,0,4,0
U113379,1,1,173,PR100446,WINDOWS,Product101,0,2,0
U124753,0,5,597,PR100040,ANDROID,PR100166,0,0,0
U129312,0,0,893,Product101,WINDOWS,Product101,0,0,0
U105138,2,3,1108,PR100390,WINDOWS,PR100390,5,3,0
U116425,1,4,317,PR101098,WINDOWS,PR100166,1,0,0
U123902,0,1,73,PR100859,ANDROID,PR100859,0,0,0
U126876,0,1,209,PR100241,ANDROID,PR100241,0,0,0
U117202,1,4,372,PR100200,ANDROID,PR100282,1,2,0
U116414,0,1,70,PR100417,WINDOWS,PR100060,0,0,0
U102228,0,0,1619,Product101,ANDROID,Product101,0,0,0
U107502,1,2,1296,PR100017,WINDOWS,PR100028,1,6,0
U135022,0,0,87,Product101,WINDOWS,PR100850,0,0,0
U115955,1,1,188,PR100209,WINDOWS,Product101,0,1,0
U107095,1,1,55,PR100182,ANDROID,PR100182,2,1,0
U118543,0,2,2094,PR101238,MAC OS X,PR100086,0,0,0
U134459,0,0,95,Product101,WINDOWS,PR100267,0,0,0
U115958,1,1,85,PR100115,ANDROID,PR100115,1,0,0
U109872,2,10,45,PR100166,WINDOWS,PR100072,7,10,0
U133890,0,0,780,Product101,WINDOWS,PR100113,0,0,0
U132923,0,0,54,Product101,ANDROID,Product101,0,0,0
U123684,0,1,1145,PR100465,LINUX,PR100465,0,0,0
U100958,0,0,57,Product101,WINDOWS,PR100171,0,0,0
U106830,3,4,1392,PR101034,WINDOWS,PR101034,2,0,0
U110356,0,0,121,Product101,MAC OS X,PR102072,0,0,0
U126079,0,1,77,PR100086,WINDOWS,PR100086,0,0,0
U104197,1,1,365,PR100535,ANDROID,PR100535,1,0,0
U111350,1,3,151,PR100145,ANDROID,PR100145,5,1,0
U123936,0,1,87,PR100017,WINDOWS,Product101,0,0,0
U123321,0,2,65,PR100068,WINDOWS,PR100068,0,0,0
U134785,0,0,265,Product101,WINDOWS,PR100102,0,0,0
U126634,0,1,137,PR100017,WINDOWS,PR100017,0,0,0
U103571,3,7,421,PR100010,IOS,PR100477,4,2,0
U123278,0,1,2256,PR100102,ANDROID,PR100102,0,0,0
U117133,1,2,111,PR100017,ANDROID,Product101,2,3,0
U126707,0,1,109,PR100036,WINDOWS,PR100036,0,0,0
U106834,1,2,74,PR100149,LINUX,PR100182,2,21,0
U114233,1,3,131,PR100226,WINDOWS,PR100508,1,3,0
U120153,0,1,488,PR100086,WINDOWS,PR100086,0,0,0
U123258,0,1,55,PR100357,ANDROID,PR100357,0,0,0
U110327,2,2,48,PR100039,ANDROID,Product101,1,1,0
U106661,1,1,1099,PR100234,ANDROID,PR100234,0,0,0
U131572,0,0,57,Product101,ANDROID,PR100319,0,0,0
U135323,0,0,88,Product101,ANDROID,PR100269,0,0,0
U117946,0,1,296,PR100060,WINDOWS,PR100060,0,0,0
U126904,0,1,54,PR100055,WINDOWS,PR100055,0,0,0
U117391,0,0,64,Product101,ANDROID,PR100010,0,0,0
U110458,1,2,50,PR100028,WINDOWS,PR100028,1,5,0
U105654,2,2,390,PR100044,WINDOWS,PR100106,2,1,0
U104851,4,4,200,PR100348,WINDOWS,PR100348,4,2,0
U130292,0,0,65,Product101,WINDOWS,PR100829,0,0,0
U119268,0,1,121,PR100375,WINDOWS,Product101,0,0,0
U110491,1,2,296,PR105459,ANDROID,PR105459,4,2,0
U106744,1,1,661,PR100133,LINUX,PR100133,1,1,0
U113351,2,4,1194,PR100166,WINDOWS,PR100390,7,10,0
U134853,0,0,758,Product101,WINDOWS,PR100833,0,0,0
U120356,0,1,1457,PR100071,WINDOWS,PR100071,0,0,0
U122554,0,2,719,PR100085,MAC OS X,PR100487,0,0,0
U115360,1,1,338,PR100352,ANDROID,Product101,0,0,0
U119120,0,1,752,PR100735,LINUX,PR100735,0,0,0
U135259,0,0,1006,Product101,MAC OS X,Product101,0,0,0
U134284,0,0,1073,Product101,ANDROID,Product101,0,0,0
U117183,1,1,292,PR100500,WINDOWS,PR100500,1,1,0
U127768,0,2,121,PR100859,WINDOWS,PR100859,0,0,0
U115104,1,1,467,PR100010,ANDROID,Product101,0,2,0
U111777,1,1,364,PR101108,WINDOWS,PR101108,4,1,0
U105099,1,7,105,PR100069,WINDOWS,PR100773,3,11,0
U113164,1,1,67,PR100052,WINDOWS,PR100052,1,0,0
U107042,0,0,57,Product101,ANDROID,PR100812,0,0,0
U122167,0,2,108,PR100219,ANDROID,PR100219,0,0,0
U119660,0,1,606,PR100073,ANDROID,PR100073,0,0,0
U118593,0,4,84,PR100012,WINDOWS,PR100071,0,0,0
U122181,0,1,70,PR100086,ANDROID,PR100086,0,0,0
U106277,3,7,108,PR100348,WINDOWS,PR100515,8,15,0
U101392,0,0,55,Product101,WINDOWS,PR100121,0,0,0
U123954,0,1,908,PR100083,WINDOWS,Product101,0,0,0
U100102,4,18,87,PR100390,MAC OS X,PR100340,28,37,1
U115723,2,14,217,PR100312,WINDOWS,PR100753,21,2,0
U118002,0,2,49,PR100200,ANDROID,PR100945,0,0,0
U136616,0,0,123,Product101,ANDROID,PR100355,0,0,0
U120805,0,1,639,PR100030,WINDOWS,PR100030,0,0,0
U113502,1,3,58,PR100188,WINDOWS,PR100188,1,0,0
U118962,0,1,398,PR100318,WINDOWS,PR100318,0,0,0
U125895,0,1,654,PR100355,WINDOWS,PR100355,0,0,0
U124685,0,7,256,PR100145,WINDOWS,PR100885,0,0,0
U125815,0,2,600,PR100036,MAC OS X,PR100209,0,0,0
U112837,1,1,647,PR100453,WINDOWS,PR100453,1,0,0
U131932,0,0,67,Product101,ANDROID,Product101,0,0,0
U113444,1,1,376,PR100017,LINUX,PR100017,1,2,0
U116858,1,1,314,PR100020,ANDROID,Product101,0,0,0
U127430,0,1,121,PR100499,ANDROID,PR100499,0,0,0
U122064,0,0,705,Product101,ANDROID,Product101,0,0,0
U110583,2,2,52,PR100104,WINDOWS,PR100104,3,53,0
U122308,0,2,79,PR100017,WINDOWS,PR100017,0,0,0
U124950,0,1,44,PR100014,ANDROID,PR100014,0,0,0
U118590,0,1,378,PR100102,ANDROID,PR100102,0,0,0
U121677,0,1,53,PR100176,WINDOWS,PR100176,0,0,0
U102583,5,17,1276,PR101685,ANDROID,PR100102,10,9,0
U112642,1,1,687,PR100134,WINDOWS,Product101,0,0,0
U119853,0,2,863,PR101918,LINUX,PR101918,0,0,0
U101300,3,3,920,PR100301,LINUX,PR100500,2,0,0
U130452,0,0,188,Product101,WINDOWS,Product101,0,0,0
U126453,0,1,49,PR100110,MAC OS X,PR100110,0,0,0
U106589,1,1,183,PR100352,ANDROID,Product101,0,1,0
U125217,0,1,411,PR100456,WINDOWS,Product101,0,0,0
U136802,0,0,694,Product101,ANDROID,PR101381,0,0,0
U136387,0,0,153,Product101,ANDROID,PR100694,0,0,0
U114558,1,1,50,PR100102,WINDOWS,PR100102,1,0,0
U107010,1,3,143,PR100017,MAC OS X,PR100166,2,1,0
U115004,1,1,59,PR100017,WINDOWS,PR100017,1,0,0
U119291,0,1,112,PR100080,ANDROID,PR100145,0,0,0
U109113,1,1,42,PR100676,ANDROID,PR100023,0,0,0
U119104,0,1,76,PR100147,WINDOWS,Product101,0,0,0
U125090,0,4,136,PR100113,WINDOWS,PR100908,0,0,0
U129840,0,0,286,Product101,WINDOWS,Product101,0,0,0
U119126,0,2,168,PR100113,ANDROID,PR100719,0,0,0
U110755,4,11,53,PR100028,WINDOWS,PR100740,10,5,0
U112305,1,3,644,PR100102,WINDOWS,PR100102,6,6,0
U135577,0,0,42,Product101,WINDOWS,Product101,0,0,0
U121990,0,2,1063,PR100102,ANDROID,PR100102,0,0,0
U127607,0,1,123,PR100134,WINDOWS,PR100134,0,0,0
U129884,0,0,99,Product101,WINDOWS,Product101,0,0,0
U127465,0,3,176,PR100166,WINDOWS,PR100390,0,0,0
U128238,0,2,1342,PR100518,LINUX,PR100518,0,0,0
U113606,1,1,226,PR100885,WINDOWS,PR100885,1,0,0
U109964,3,13,1064,PR100580,WINDOWS,PR101949,5,6,0
U121914,0,5,1260,PR100403,WINDOWS,PR100296,0,0,0
U131806,0,0,598,Product101,WINDOWS,PR100486,0,0,0
U102133,3,5,252,PR100795,WINDOWS,PR100441,3,6,0
U118810,0,3,213,PR100152,WINDOWS,PR100446,0,0,0
U100198,2,6,479,PR102075,WINDOWS,PR100870,2,6,0
U102966,3,16,510,PR100287,WINDOWS,PR103362,6,26,0
U100372,1,1,820,PR100676,ANDROID,PR100676,1,0,0
U115508,1,1,67,PR101181,WINDOWS,Product101,0,1,0
U118370,0,1,164,PR106738,ANDROID,PR106738,0,0,0
U104207,1,1,209,PR100352,ANDROID,PR100352,1,0,0
U130269,0,0,351,Product101,WINDOWS,PR100535,0,0,0
U126122,0,2,286,PR100819,ANDROID,PR100819,0,0,0
U122959,0,1,163,PR100130,ANDROID,PR100130,0,0,0
U118279,0,5,324,PR100095,WINDOWS,PR100095,0,0,0
U110614,1,3,253,PR100522,LINUX,PR100743,3,0,0
U125750,0,1,149,PR101301,WINDOWS,PR101301,0,0,0
U102676,2,3,1954,PR100539,WINDOWS,PR100083,3,0,0
U133107,0,0,101,Product101,WINDOWS,PR100036,0,0,0
U132072,0,0,83,Product101,WINDOWS,PR100996,0,0,0
U130715,0,0,63,Product101,WINDOWS,PR100027,0,0,0
U120866,0,1,249,PR100453,WINDOWS,Product101,0,0,0
U127017,0,1,158,PR100071,ANDROID,PR100071,0,0,0
U112878,2,2,51,PR100616,ANDROID,PR100674,0,1,0
U129148,0,0,62,Product101,MAC OS X,PR100102,0,0,0
U114684,2,1,129,PR100102,MAC OS X,PR100102,1,1,0
U115318,1,1,1161,PR100010,ANDROID,Product101,0,0,0
U102886,1,5,2092,PR100893,ANDROID,PR100099,4,2,0
U109973,1,1,1472,PR100899,WINDOWS,PR100899,1,1,0
U113130,1,2,1022,PR100287,ANDROID,PR100287,4,3,0
U124077,0,1,153,PR100251,ANDROID,PR100251,0,0,0
U111132,2,5,248,PR100080,WINDOWS,PR100428,1,0,0
U107088,0,1,55,PR100505,MAC OS X,PR100505,0,0,0
U112932,1,5,58,PR100320,ANDROID,PR100340,3,3,0
U100975,1,1,266,PR101446,ANDROID,PR101446,1,0,0
U133200,0,0,1382,Product101,WINDOWS,PR100753,0,0,0
U105122,2,4,107,PR100123,WINDOWS,PR100390,6,15,0
U127861,0,2,67,PR100145,WINDOWS,PR100145,0,0,0
U107565,2,4,2256,PR100232,WINDOWS,PR100232,3,3,0
U119183,0,1,86,PR100193,WINDOWS,PR100193,0,0,0
U111693,1,1,150,PR100317,MAC OS X,PR100017,0,5,0
U126694,0,1,475,PR100318,MAC OS X,PR100318,0,0,0
U135547,0,0,86,Product101,WINDOWS,PR100513,0,0,0
U103932,1,1,394,PR100255,WINDOWS,Product101,0,23,0
U133892,0,0,154,Product101,WINDOWS,PR100102,0,0,0
U134200,0,0,337,Product101,ANDROID,PR100336,0,0,0
U118189,0,1,131,PR100110,WINDOWS,PR100110,0,0,0
U117103,1,3,1148,PR100269,WINDOWS,PR100329,1,0,0
U115688,1,0,58,Product101,ANDROID,Product101,2,0,0
U116061,1,2,123,PR100630,WINDOWS,PR100630,2,3,0
U136140,0,0,73,Product101,ANDROID,Product101,0,0,0
U107776,0,0,474,Product101,WINDOWS,Product101,0,0,0
U124502,0,1,356,PR100099,WINDOWS,PR100099,0,0,0
U123737,0,3,116,PR101062,ANDROID,PR101062,0,0,0
U122679,0,1,233,PR100263,WINDOWS,Product101,0,0,0
U118164,0,0,94,Product101,WINDOWS,PR100017,0,0,0
U104823,2,8,153,PR101042,WINDOWS,PR100217,2,1,0
U127873,0,2,83,PR100225,MAC OS X,PR100225,0,0,0
U107715,1,1,864,PR100119,WINDOWS,Product101,0,1,0
U105627,3,2,82,PR100896,ANDROID,PR100430,4,1,0
U100655,4,3,173,PR100390,WINDOWS,PR100166,13,15,0
U126339,0,3,78,PR100187,WINDOWS,PR100909,0,0,0
U109630,1,1,119,PR100134,WINDOWS,Product101,0,2,0
U128477,0,0,78,Product101,WINDOWS,PR100403,0,0,0
U128199,0,1,493,PR100027,WINDOWS,PR100027,0,0,0
U108357,1,2,788,PR100966,WINDOWS,PR100017,1,0,0
U116303,1,7,373,PR100017,WINDOWS,PR100166,5,9,0
U108926,1,3,62,PR100145,WINDOWS,PR100850,5,3,0
U113684,2,3,65,PR100301,WINDOWS,PR103376,0,3,0
U104348,0,6,63,PR100188,MAC OS X,PR100457,0,0,0
U136160,0,0,76,Product101,WINDOWS,PR100409,0,0,0
U113586,1,1,417,PR100850,ANDROID,PR100850,1,0,0
U134703,0,0,45,Product101,WINDOWS,PR102234,0,0,0
U136863,0,0,75,Product101,WINDOWS,PR100469,0,0,0
U100721,1,2,70,PR100099,WINDOWS,PR100099,1,0,0
U108215,2,4,72,PR100145,WINDOWS,PR100977,1,1,0
U126245,0,1,1338,PR100192,WINDOWS,PR100192,0,0,0
U132101,0,0,100,Product101,WINDOWS,PR100500,0,0,0
U110985,2,2,49,PR100102,WINDOWS,PR100102,4,6,0
U106271,1,1,1095,PR100307,WINDOWS,PR100307,1,0,0
U117657,1,1,747,PR100414,WINDOWS,PR100414,1,2,0
