UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U121724,0,1,186,PR100119,WINDOWS,Product101,0,0
U128804,0,0,120,Product101,WINDOWS,PR100166,0,0
U102399,0,2,1182,PR100364,ANDROID,PR100364,0,0
U115580,1,2,246,PR100145,ANDROID,PR100145,8,7
U102035,2,5,69,PR101008,WINDOWS,PR100661,1,3
U108700,1,1,93,PR100481,ANDROID,PR100481,1,0
U118571,0,0,398,Product101,ANDROID,PR101249,0,0
U118833,0,1,779,PR100166,WINDOWS,PR100166,0,0
U105853,2,3,211,PR100063,ANDROID,PR100130,3,0
U118155,0,4,109,PR102627,WINDOWS,PR102627,0,0
U112851,1,3,143,PR100197,WINDOWS,PR100086,1,0
U129054,0,0,75,Product101,ANDROID,PR100910,0,0
U113790,0,2,374,PR100610,ANDROID,PR100610,0,0
U121984,0,4,1049,PR100017,ANDROID,PR100590,0,0
U136184,0,0,640,Product101,WINDOWS,Product101,0,0
U119857,0,3,56,PR100564,WINDOWS,PR101547,0,0
U110700,1,1,107,PR100268,LINUX,PR100743,0,5
U111261,2,2,421,PR100428,ANDROID,PR100428,1,4
U127816,0,1,290,PR100248,ANDROID,PR100248,0,0
U107012,1,1,299,PR100200,WINDOWS,PR100200,0,7
U104483,3,10,116,PR100240,ANDROID,PR100166,14,19
U115952,1,1,47,PR100051,LINUX,PR100051,3,3
U119856,0,1,357,PR100424,ANDROID,PR100424,0,0
U105972,2,12,1881,PR100121,ANDROID,PR100025,3,0
U122403,0,2,73,PR100282,ANDROID,PR101340,0,0
U114161,1,2,103,PR100222,WINDOWS,PR100340,1,0
U104093,4,13,99,PR101042,WINDOWS,PR101592,74,508
U135586,0,0,44,Product101,ANDROID,Product101,0,0
U117033,1,10,58,PR100219,ANDROID,PR100910,15,3
U104877,1,1,231,PR100166,ANDROID,PR100166,3,0
U131962,0,0,1386,Product101,ANDROID,PR101678,0,0
U133948,0,0,1168,Product101,WINDOWS,PR100485,0,0
U136116,0,0,59,Product101,IOS,PR101815,0,0
U135497,0,0,405,Product101,ANDROID,Product101,0,0
U128401,0,0,81,Product101,WINDOWS,Product101,0,0
U134517,0,0,1039,Product101,ANDROID,PR100193,0,0
U117505,1,2,55,PR100060,WINDOWS,PR100348,1,1
U107673,1,2,508,PR100108,ANDROID,PR100723,0,1
U136007,0,0,75,Product101,ANDROID,Product101,0,0
U122299,0,1,53,PR100206,WINDOWS,PR100206,0,0
U106217,1,6,261,PR100166,WINDOWS,PR100166,11,12
U106158,1,1,849,PR102973,WINDOWS,PR102973,1,0
U122177,0,3,2191,PR100206,WINDOWS,PR100166,0,0
U107780,2,3,738,PR100051,WINDOWS,PR100051,3,16
U117037,1,2,81,PR100020,WINDOWS,PR100020,0,5
U135399,0,0,121,Product101,ANDROID,PR101781,0,0
U121539,0,2,1794,PR100478,LINUX,PR100149,0,0
U103667,4,4,544,PR100142,WINDOWS,PR100142,6,0
U120717,0,0,582,Product101,WINDOWS,PR100209,0,0
U123008,0,1,128,PR101353,ANDROID,PR101353,0,0
U115800,1,1,1579,PR100017,WINDOWS,PR100017,1,0
U113045,1,3,156,PR100317,ANDROID,PR100773,1,0
U108816,1,3,368,PR100877,WINDOWS,PR100445,2,15
U114701,1,1,490,PR100500,WINDOWS,PR100500,1,1
U131277,0,0,104,Product101,IOS,PR100850,0,0
U129908,0,0,119,Product101,WINDOWS,PR100263,0,0
U123167,0,1,81,PR100424,ANDROID,PR100424,0,0
U127730,0,1,170,PR100819,WINDOWS,Product101,0,0
U136271,0,0,67,Product101,WINDOWS,PR100551,0,0
U131510,0,0,963,Product101,WINDOWS,Product101,0,0
U117561,1,1,273,PR100333,WINDOWS,Product101,0,0
U112635,0,0,595,Product101,WINDOWS,PR100590,0,0
U133782,0,0,773,Product101,WINDOWS,PR102530,0,0
U114271,1,1,1139,PR100352,ANDROID,PR100352,1,0
U110459,3,3,80,PR100196,WINDOWS,PR100196,3,4
U123158,0,1,302,PR100614,WINDOWS,PR100614,0,0
U126423,0,1,295,PR100192,WINDOWS,PR100192,0,0
U120502,0,2,309,PR100217,WINDOWS,PR100564,0,0
U100126,1,2,82,PR101686,ANDROID,PR101686,1,0
U101531,0,1,58,PR100173,WINDOWS,PR100173,0,0
U117486,1,1,128,PR100045,ANDROID,PR100045,1,0
U118306,0,1,523,PR100313,ANDROID,PR100313,0,0
U133371,0,0,792,Product101,WINDOWS,PR100333,0,0
U129669,0,0,59,Product101,WINDOWS,PR100226,0,0
U111875,1,0,118,Product101,WINDOWS,Product101,0,0
U106270,1,1,1167,PR100453,WINDOWS,PR100453,1,0
U132069,0,0,1142,Product101,WINDOWS,PR101781,0,0
U120204,0,1,423,PR100251,MAC OS X,PR100251,0,0
U128127,0,2,178,PR101028,WINDOWS,PR100088,0,0
U106813,0,1,45,PR100000,WINDOWS,Product101,0,0
U125512,0,1,67,PR100910,ANDROID,PR100910,0,0
U117224,1,3,69,PR100017,ANDROID,PR100070,3,6
U129693,0,0,624,Product101,UBUNTU,PR110823,0,0
U111522,1,1,69,PR100885,WINDOWS,PR100885,1,0
U111654,1,7,189,PR100145,MAC OS X,PR100241,2,1
U118705,0,1,73,PR100436,WINDOWS,Product101,0,0
U108853,3,2,235,PR100000,WINDOWS,PR100223,1,7
U111812,2,2,795,PR100083,ANDROID,PR100083,2,0
U118527,0,1,804,PR102519,ANDROID,PR102519,0,0
U122522,0,1,325,PR100424,MAC OS X,PR100424,0,0
U116221,1,4,744,PR100558,WINDOWS,PR100040,5,18
U105473,1,3,166,PR100095,ANDROID,PR100390,5,4
U121642,0,6,115,PR100017,ANDROID,PR108895,0,0
U136894,0,0,109,Product101,ANDROID,PR100036,0,0
U134692,0,0,748,Product101,IOS,PR100997,0,0
U114842,1,2,815,PR100102,ANDROID,PR100017,1,2
U105920,0,1,933,PR100143,ANDROID,PR100143,0,0
U101725,2,1,135,PR100468,ANDROID,PR100468,2,0
U100791,5,21,398,PR100102,WINDOWS,PR100017,34,145
U110055,1,2,281,PR101258,ANDROID,PR101258,3,0
U117084,1,0,46,Product101,WINDOWS,Product101,1,0
U104184,2,3,1336,PR100051,MAC OS X,PR100152,3,0
U122774,0,6,178,PR100390,MAC OS X,PR100072,0,0
U128206,0,1,108,PR100051,ANDROID,PR100051,0,0
U131747,0,0,676,Product101,ANDROID,PR100200,0,0
U134945,0,0,127,Product101,WINDOWS,Product101,0,0
U110019,1,3,377,PR100541,WINDOWS,PR100541,2,24
U111951,1,1,61,PR100005,MAC OS X,Product101,0,1
U133202,0,0,198,Product101,WINDOWS,PR100469,0,0
U119536,0,1,43,PR102336,ANDROID,Product101,0,0
U134596,0,0,51,Product101,IOS,PR100083,0,0
U132958,0,0,50,Product101,ANDROID,Product101,0,0
U133139,0,0,62,Product101,WINDOWS,Product101,0,0
U132828,0,0,290,Product101,WINDOWS,Product101,0,0
U108395,1,3,1397,PR100102,WINDOWS,PR100014,0,1
U133648,0,0,58,Product101,MAC OS X,PR100312,0,0
U104495,3,3,366,PR100390,WINDOWS,PR100166,14,11
U109202,1,2,122,PR100430,ANDROID,PR100430,1,0
U134684,0,0,159,Product101,WINDOWS,Product101,0,0
U107154,2,6,250,PR100348,WINDOWS,PR101367,1,22
U121336,0,4,70,PR100298,WINDOWS,PR101857,0,0
U115241,1,4,174,PR100060,WINDOWS,PR100209,2,1
U118386,0,5,312,PR100629,WINDOWS,PR100573,0,0
U109394,1,2,219,PR100515,WINDOWS,PR105115,2,0
U113385,3,18,48,PR101575,WINDOWS,PR100415,14,29
U119634,0,2,797,PR100569,ANDROID,PR100569,0,0
U101151,0,1,1209,PR100128,WINDOWS,Product101,0,0
U124162,0,2,185,PR100390,WINDOWS,PR100390,0,0
U124318,0,1,143,PR100905,ANDROID,Product101,0,0
U118878,0,1,378,PR100307,WINDOWS,Product101,0,0
U106857,1,1,1724,PR100192,WINDOWS,Product101,0,5
U105012,1,1,78,PR100102,WINDOWS,PR100102,1,1
U135710,0,0,291,Product101,WINDOWS,Product101,0,0
U109442,1,1,196,PR100719,WINDOWS,PR100719,1,0
U131197,0,0,135,Product101,ANDROID,PR100102,0,0
U113241,1,8,354,PR100619,WINDOWS,PR100166,4,6
U112228,2,5,110,PR100017,WINDOWS,PR100060,4,5
U114587,1,1,45,PR100771,ANDROID,PR100771,1,1
U113029,3,11,1095,PR100330,WINDOWS,PR100050,10,4
U104720,1,1,89,PR100776,WINDOWS,PR100173,0,1
U115294,1,2,606,PR100102,ANDROID,PR100010,2,0
U106184,2,2,121,PR100141,WINDOWS,PR100141,2,0
U118577,0,3,188,PR100885,LINUX,PR100885,0,0
U113393,1,6,51,PR100363,WINDOWS,PR105298,1,0
U106453,3,1,109,PR100612,ANDROID,PR100612,2,0
U123866,0,0,1124,Product101,ANDROID,PR100051,0,0
U125336,0,1,127,PR100118,WINDOWS,PR101117,0,0
U133519,0,0,45,Product101,ANDROID,PR100200,0,0
U124644,0,2,338,PR100166,WINDOWS,PR100166,0,0
U126173,0,1,358,PR100348,WINDOWS,PR100348,0,0
U115199,1,1,456,PR100498,LINUX,PR100498,2,2
U109617,1,1,377,PR101064,WINDOWS,Product101,1,0
U108125,1,3,1256,PR101029,WINDOWS,PR100411,2,0
U104972,3,24,244,PR100673,MAC OS X,PR100673,3,8
U123964,0,1,425,PR109278,ANDROID,PR109278,0,0
U119296,0,1,152,PR100705,WINDOWS,PR100705,0,0
U113732,1,1,284,PR100986,ANDROID,Product101,0,0
U116334,1,1,410,PR100252,UBUNTU,PR100252,3,2
U118658,0,1,296,PR100877,WINDOWS,PR100877,0,0
U134348,0,0,289,Product101,WINDOWS,PR100080,0,0
U116718,0,0,783,Product101,ANDROID,PR103098,0,0
U130531,0,0,107,Product101,WINDOWS,Product101,0,0
U135673,0,0,555,Product101,ANDROID,PR100102,0,0
U113487,1,1,761,PR100028,WINDOWS,PR100028,1,1
U135598,0,0,255,Product101,MAC OS X,Product101,0,0
U128655,0,0,359,Product101,WINDOWS,PR100732,0,0
U106566,2,3,361,PR100102,WINDOWS,PR100166,2,7
U132331,0,0,69,Product101,ANDROID,PR100145,0,0
U112180,1,1,60,PR100184,ANDROID,Product101,1,1
U109166,2,8,924,PR100773,WINDOWS,PR100773,4,4
U122966,0,2,64,PR100484,WINDOWS,PR100033,0,0
U126051,0,2,77,PR100292,WINDOWS,PR101062,0,0
U134691,0,0,1207,Product101,WINDOWS,PR100017,0,0
U120010,0,1,44,PR100060,WINDOWS,Product101,0,0
U120379,0,3,1714,PR100330,WINDOWS,PR100003,0,0
U101414,1,2,87,PR100901,ANDROID,PR100901,3,0
U136739,0,0,52,Product101,WINDOWS,Product101,0,0
U105796,1,4,142,PR100017,WINDOWS,PR100551,2,1
U135974,0,0,371,Product101,WINDOWS,PR100102,0,0
U136750,0,0,495,Product101,WINDOWS,PR100341,0,0
U120817,0,2,403,PR100206,WINDOWS,PR100102,0,0
U134677,0,0,648,Product101,WINDOWS,PR100188,0,0
U100939,3,6,887,PR100088,WINDOWS,PR100202,3,37
U127233,0,1,58,PR100153,WINDOWS,PR100153,0,0
U124269,0,1,110,PR100773,WINDOWS,PR100773,0,0
U126392,0,1,128,PR100017,MAC OS X,PR100017,0,0
U119996,0,1,72,PR100106,WINDOWS,PR100106,0,0
U118882,0,7,79,PR100390,WINDOWS,PR100390,0,0
U100860,0,3,295,PR102553,MAC OS X,PR102553,0,0
U101910,0,1,532,PR100166,WINDOWS,PR100166,0,0
U112977,2,2,310,PR100596,WINDOWS,PR100596,1,0
U118073,0,3,115,PR100428,WINDOWS,PR100781,0,0
U128304,0,1,141,PR100241,WINDOWS,PR100241,0,0
U134559,0,0,171,Product101,ANDROID,PR100102,0,0
U116606,1,1,697,PR100017,WINDOWS,Product101,0,4
U122543,0,2,275,PR100337,WINDOWS,PR100337,0,0
U108898,2,1,600,PR100017,ANDROID,Product101,2,0
U120046,0,1,273,PR100102,ANDROID,Product101,0,0
U124149,0,0,324,Product101,MAC OS X,PR100051,0,0
U110095,2,2,1889,PR100102,ANDROID,PR100102,3,3
U132852,0,0,83,Product101,LINUX,PR100145,0,0
U136776,0,0,369,Product101,ANDROID,Product101,0,0
U127080,0,1,195,PR101434,WINDOWS,PR101434,0,0
U128586,0,0,1091,Product101,ANDROID,PR100200,0,0
U103356,1,1,43,PR100025,ANDROID,PR100025,0,0
U124643,0,1,721,PR100466,ANDROID,PR100466,0,0
U108596,1,8,164,PR100166,ANDROID,PR100017,3,8
U112041,0,0,259,Product101,ANDROID,PR100366,0,0
U121819,0,1,1618,PR101013,WINDOWS,Product101,0,0
U109181,0,0,113,Product101,ANDROID,PR100234,0,0
U130498,0,0,55,Product101,WINDOWS,PR100121,0,0
U114501,1,1,129,PR100003,WINDOWS,PR100003,1,0
U125193,0,2,443,PR100106,WINDOWS,PR100336,0,0
U124305,0,0,83,Product101,WINDOWS,PR100355,0,0
U109928,2,1,87,PR100362,WINDOWS,PR100362,1,20
U126334,0,1,286,PR100048,WINDOWS,PR100048,0,0
U123112,0,2,65,PR100339,WINDOWS,PR100516,0,0
U125178,0,2,192,PR100113,WINDOWS,PR100113,0,0
U109275,3,3,85,PR100010,ANDROID,PR100962,4,0
U115531,2,8,386,PR100390,WINDOWS,PR100498,10,10
U111081,1,2,122,PR100060,WINDOWS,PR100113,0,2
U112272,1,1,265,PR100102,IOS,PR100102,1,4
U136786,0,0,234,Product101,ANDROID,PR100910,0,0
U113858,1,1,276,PR100975,ANDROID,PR100975,2,3
U123114,0,1,1176,PR101384,WINDOWS,PR101384,0,0
U131956,0,0,82,Product101,ANDROID,PR100070,0,0
U120627,0,1,373,PR100333,WINDOWS,PR100333,0,0
U133103,0,0,1108,Product101,WINDOWS,PR100005,0,0
U126831,0,1,47,PR100925,WINDOWS,PR100925,0,0
U125325,0,5,193,PR100146,LINUX,PR100199,0,0
U103148,2,16,65,PR100166,WINDOWS,PR100876,17,23
U133866,0,0,1191,Product101,WINDOWS,PR100908,0,0
U118551,0,1,1266,PR100069,WINDOWS,PR100570,0,0
U121120,0,4,55,PR100106,WINDOWS,PR100374,0,0
U131436,0,0,75,Product101,WINDOWS,PR100469,0,0
U121237,0,1,126,PR100017,WINDOWS,PR100017,0,0
U127722,0,1,120,PR100250,WINDOWS,PR100250,0,0
U112804,3,1,56,PR100036,IOS,PR100036,3,0
U106767,1,2,91,PR100917,ANDROID,PR101218,0,0
U122811,0,4,1891,PR100723,WINDOWS,PR100723,0,0
U109556,1,5,107,PR100095,WINDOWS,PR100095,4,4
U112204,2,5,2120,PR100248,MAC OS X,PR100190,2,4
U112079,3,37,85,PR101111,ANDROID,PR100044,10,7
U124174,0,8,381,PR100595,WINDOWS,PR101461,0,0
U134636,0,0,152,Product101,WINDOWS,PR100145,0,0
U131721,0,0,141,Product101,ANDROID,PR100200,0,0
U110426,2,7,640,PR100881,WINDOWS,PR100958,3,1
U113358,1,1,90,PR100862,WINDOWS,PR100862,0,0
U104321,1,1,329,PR100263,ANDROID,PR100263,1,0
U116583,1,1,42,PR100724,WINDOWS,Product101,0,2
U108566,1,1,63,PR100237,WINDOWS,PR100550,0,3
U125837,0,2,45,PR100261,WINDOWS,PR100261,0,0
U111912,1,3,824,PR100128,WINDOWS,PR100428,1,0
U127372,0,1,50,PR100102,ANDROID,Product101,0,0
U106668,2,5,165,PR100017,ANDROID,PR100533,1,1
U134034,0,0,297,Product101,WINDOWS,PR100200,0,0
U131623,0,0,53,Product101,WINDOWS,PR100166,0,0
U119920,0,1,56,PR101277,ANDROID,PR101277,0,0
U117970,0,4,623,PR100017,WINDOWS,PR100017,0,0
U114227,2,2,278,PR100241,WINDOWS,PR100254,2,0
U103273,1,3,997,PR100176,WINDOWS,PR100176,0,1
U125889,0,1,845,PR100121,WINDOWS,Product101,0,0
U120707,0,1,410,PR100017,WINDOWS,PR100017,0,0
U111161,1,1,71,PR100749,ANDROID,PR100749,1,0
U122440,0,1,1342,PR103852,WINDOWS,PR103852,0,0
U131421,0,0,114,Product101,WINDOWS,PR110066,0,0
U102024,2,7,2033,PR100390,WINDOWS,PR100083,5,11
U128143,0,1,290,PR100086,WINDOWS,PR100086,0,0
U123178,0,1,521,PR100005,ANDROID,PR100005,0,0
U117540,1,1,283,PR100133,WINDOWS,PR100133,1,2
U112165,1,1,513,PR100563,ANDROID,PR100563,1,0
U113710,1,4,185,PR100232,WINDOWS,PR101034,1,14
U120579,0,2,711,PR100747,LINUX,PR100747,0,0
U111709,1,0,1013,Product101,ANDROID,Product101,1,0
U115989,0,1,186,PR101397,WINDOWS,PR101397,0,0
U106983,1,7,1083,PR107789,WINDOWS,PR100040,0,1
U118349,0,1,1279,PR100017,WINDOWS,PR101526,0,0
U127379,0,2,300,PR100166,WINDOWS,PR100390,0,0
U131485,0,0,936,Product101,WINDOWS,Product101,0,0
U122597,0,2,616,PR100017,MAC OS X,PR102079,0,0
U105524,3,7,300,PR100010,ANDROID,PR100895,10,2
U124747,0,1,111,PR101023,WINDOWS,PR101023,0,0
U115228,1,1,648,PR100130,WINDOWS,PR100130,1,3
U114774,0,1,283,PR100498,WINDOWS,PR100498,0,0
U133875,0,0,143,Product101,LINUX,PR100123,0,0
U118159,0,1,882,PR102519,MAC OS X,PR102519,0,0
U106901,1,3,68,PR100258,ANDROID,PR100025,1,0
U106448,1,2,121,PR100285,MAC OS X,PR100466,2,0
U110120,0,0,312,Product101,WINDOWS,PR100041,0,0
U122190,0,1,109,PR100017,WINDOWS,PR100017,0,0
U115627,1,1,171,PR100621,ANDROID,PR100621,1,0
U133422,0,0,1068,Product101,ANDROID,PR101330,0,0
U123293,0,1,48,PR100258,ANDROID,PR100258,0,0
U128355,0,1,347,PR100111,WINDOWS,PR100111,0,0
U126661,0,1,984,PR100085,WINDOWS,PR100085,0,0
U133271,0,0,369,Product101,ANDROID,PR100319,0,0
U129342,0,0,73,Product101,MAC OS X,Product101,0,0
U116443,1,1,816,PR100102,MAC OS X,Product101,0,5
U100462,0,0,1194,Product101,ANDROID,PR100675,0,0
U102222,2,7,1206,PR100307,WINDOWS,PR100044,1,28
U125031,0,2,55,PR100226,MAC OS X,PR100226,0,0
U124881,0,1,531,PR100102,WINDOWS,Product101,0,0
U116211,1,1,617,PR100630,ANDROID,PR100630,1,1
U113910,2,2,1422,PR100176,WINDOWS,PR100197,3,1
U132740,0,0,92,Product101,WINDOWS,PR100101,0,0
U124743,0,0,52,Product101,ANDROID,PR103498,0,0
U107712,0,0,184,Product101,ANDROID,PR101152,0,0
U134136,0,0,49,Product101,ANDROID,PR100034,0,0
U129673,0,0,375,Product101,WINDOWS,PR100121,0,0
U102763,0,1,256,PR100345,WINDOWS,PR100345,0,0
U104532,3,9,87,PR100282,ANDROID,PR100025,4,0
U129401,0,0,51,Product101,WINDOWS,PR100145,0,0
U124860,0,2,110,PR100747,WINDOWS,PR100000,0,0
U116953,0,3,1110,PR100364,ANDROID,PR101355,0,0
U130326,0,0,66,Product101,ANDROID,PR100055,0,0
U112307,0,0,1067,Product101,IOS,Product101,0,0
U108511,1,1,322,PR100017,WINDOWS,PR100017,1,1
U121778,0,1,71,PR100000,WINDOWS,PR100000,0,0
U120184,0,3,388,PR101575,WINDOWS,PR101574,0,0
U120247,0,5,359,PR100819,WINDOWS,PR100819,0,0
U103125,0,1,58,PR100070,MAC OS X,PR100070,0,0
U101739,1,1,1024,PR100750,WINDOWS,PR100595,0,13
U116191,0,1,206,PR100041,WINDOWS,PR100041,0,0
U118582,0,1,991,PR101702,WINDOWS,PR101702,0,0
U110385,2,5,579,PR100209,WINDOWS,PR100209,7,35
U136706,0,0,53,Product101,ANDROID,PR101148,0,0
U105112,2,5,111,PR100182,ANDROID,PR100809,2,2
U129158,0,0,51,Product101,ANDROID,PR100656,0,0
U122900,0,1,1383,PR100017,WINDOWS,PR100736,0,0
U104390,1,5,45,PR100017,WINDOWS,PR100044,10,13
U123438,0,0,355,Product101,WINDOWS,PR100456,0,0
U116687,1,1,802,PR100567,WINDOWS,PR100567,1,0
U118446,0,1,1111,PR100612,WINDOWS,Product101,0,0
U112114,1,0,85,Product101,ANDROID,PR100409,1,0
U108122,2,2,844,PR100782,WINDOWS,PR100782,3,1
U108671,1,1,337,PR100017,WINDOWS,PR100017,1,0
U106747,6,7,208,PR100312,WINDOWS,PR101406,8,9
U111885,0,5,120,PR100071,WINDOWS,PR100648,0,0
U119255,0,1,1099,PR100070,WINDOWS,PR100070,0,0
U126267,0,0,296,Product101,WINDOWS,PR100152,0,0
U114093,1,8,133,PR100363,WINDOWS,PR100629,2,0
U134259,0,0,1174,Product101,ANDROID,PR100895,0,0
U133575,0,0,48,Product101,WINDOWS,Product101,0,0
U128555,0,0,1461,Product101,WINDOWS,PR100102,0,0
U108152,1,1,45,PR100364,ANDROID,Product101,0,2
U114367,1,2,86,PR100139,WINDOWS,PR100139,1,0
U127114,0,1,67,PR100277,MAC OS X,PR100277,0,0
U111872,2,1,1145,PR100102,ANDROID,PR100102,2,0
U120145,0,1,221,PR100066,WINDOWS,Product101,0,0
U119423,0,27,830,PR100522,MAC OS X,PR100321,0,0
U102408,1,1,1193,PR100232,WINDOWS,PR100616,0,2
U129480,0,0,45,Product101,ANDROID,PR100102,0,0
U134751,0,0,1747,Product101,WINDOWS,PR100166,0,0
U123652,0,1,66,PR100357,WINDOWS,PR100357,0,0
U112339,1,3,726,PR101359,WINDOWS,PR100701,4,0
U120089,0,2,53,PR100145,WINDOWS,PR100017,0,0
U123356,0,2,58,PR100060,WINDOWS,PR100424,0,0
U123797,0,1,621,PR100393,MAC OS X,PR100393,0,0
U135535,0,0,1921,Product101,ANDROID,Product101,0,0
U128508,0,0,59,Product101,ANDROID,PR101705,0,0
U134317,0,0,65,Product101,WINDOWS,PR100252,0,0
U122328,0,1,63,PR102016,ANDROID,PR102016,0,0
U131807,0,0,171,Product101,WINDOWS,PR100491,0,0
U111003,1,1,179,PR100910,ANDROID,PR100910,1,0
U110240,1,1,57,PR100428,ANDROID,PR100428,1,0
U133061,0,0,236,Product101,ANDROID,PR101678,0,0
U105921,2,3,1093,PR100017,IOS,PR100515,3,3
U105594,5,7,456,PR100340,WINDOWS,PR100594,17,7
U114939,2,9,607,PR100362,WINDOWS,PR101495,4,3
U106888,4,11,123,PR100083,WINDOWS,PR100329,8,20
U120715,0,2,292,PR100453,ANDROID,PR100453,0,0
U115110,1,3,1840,PR100037,WINDOWS,PR100071,2,0
U127680,0,1,1119,PR100020,WINDOWS,PR100020,0,0
U104835,2,3,2033,PR100051,WINDOWS,PR100017,3,3
U110879,1,1,86,PR100017,WINDOWS,PR100017,2,2
U123127,0,1,53,PR100020,WINDOWS,Product101,0,0
U113810,1,1,728,PR100175,WINDOWS,PR100175,1,2
U107611,1,1,186,PR100130,WINDOWS,PR100130,2,3
U127371,0,1,85,PR100102,ANDROID,PR100102,0,0
U124286,0,1,179,PR100130,ANDROID,PR100130,0,0
U106225,1,2,17,PR100017,ANDROID,PR101030,2,2
U136721,0,0,48,Product101,WINDOWS,PR100850,0,0
U125906,0,1,48,PR100443,MAC OS X,Product101,0,0
U109748,2,5,133,PR100102,WINDOWS,PR100200,3,11
U127091,0,0,51,Product101,ANDROID,PR102009,0,0
U128543,0,0,242,Product101,ANDROID,PR100138,0,0
U108626,3,3,724,PR101004,LINUX,PR100522,2,5
U131754,0,0,153,Product101,WINDOWS,PR100301,0,0
U103641,3,3,46,PR100055,WINDOWS,PR100055,4,5
U105330,1,1,116,PR100250,WINDOWS,PR100250,1,0
U124779,0,1,851,PR100436,ANDROID,Product101,0,0
U122337,0,3,110,PR100876,WINDOWS,PR100390,0,0
U115908,1,1,132,PR100330,ANDROID,PR100330,1,1
U114393,0,1,110,PR100503,WINDOWS,PR100113,0,0
U134610,0,0,821,Product101,WINDOWS,PR100693,0,0
U114139,1,1,156,PR100720,WINDOWS,PR100113,0,0
U124279,0,1,361,PR100094,ANDROID,Product101,0,0
U127972,0,2,63,PR100241,WINDOWS,PR100028,0,0
U111900,2,2,47,PR100060,WINDOWS,Product101,0,8
U114833,1,3,541,PR102287,LINUX,PR101925,2,3
U128015,0,1,52,PR100209,LINUX,PR100209,0,0
U134775,0,0,183,Product101,ANDROID,PR100102,0,0
U113104,1,1,70,PR100200,MAC OS X,PR100200,1,6
U134456,0,0,930,Product101,WINDOWS,PR100739,0,0
U100169,4,5,234,PR100654,WINDOWS,PR100044,3,4
U114840,1,1,749,PR100535,WINDOWS,PR100535,1,2
U120684,0,6,1109,PR100287,WINDOWS,PR100287,0,0
U121786,0,2,1168,PR100086,ANDROID,PR100469,0,0
U133809,0,0,57,Product101,ANDROID,PR100567,0,0
U136361,0,0,115,Product101,ANDROID,PR100017,0,0
U118202,0,2,757,PR100567,WINDOWS,PR100017,0,0
U124191,0,10,689,PR100743,LINUX,PR101047,0,0
U110910,1,2,51,PR100072,MAC OS X,PR100595,3,0
U127308,0,3,133,PR100072,WINDOWS,PR100072,0,0
U106939,1,1,100,PR100195,WINDOWS,PR100195,1,0
U133830,0,0,565,Product101,WINDOWS,PR100017,0,0
U125758,0,1,80,PR100329,WINDOWS,PR100857,0,0
U114322,1,4,177,PR100020,WINDOWS,PR100341,1,0
U124294,0,5,787,PR100097,WINDOWS,PR100388,0,0
U111645,2,2,345,PR100184,ANDROID,PR100184,3,0
U104674,3,12,100,PR100043,WINDOWS,PR100043,15,8
U105499,2,6,2256,PR100086,WINDOWS,PR100121,2,0
U104533,0,1,77,PR100185,WINDOWS,Product101,0,0
U136799,0,0,115,Product101,WINDOWS,PR102060,0,0
U136628,0,0,862,Product101,WINDOWS,PR102276,0,0
U130211,0,0,993,Product101,WINDOWS,PR100359,0,0
U131319,0,0,447,Product101,ANDROID,PR100534,0,0
U104567,1,4,444,PR100876,WINDOWS,PR103366,4,7
U103352,2,4,822,PR100014,WINDOWS,PR100296,3,4
U126340,0,2,369,PR100345,LINUX,PR100350,0,0
U121526,0,4,250,PR100123,WINDOWS,PR100390,0,0
U107310,2,4,190,PR100182,WINDOWS,PR101686,1,1
U115319,2,31,368,PR100753,WINDOWS,PR100571,7,33
U124499,0,1,119,PR100097,WINDOWS,PR100097,0,0
U116044,1,1,878,PR100010,ANDROID,PR100010,1,0
U101653,1,4,674,PR100017,WINDOWS,PR100095,3,3
U126630,0,1,260,PR100086,WINDOWS,PR100332,0,0
U113105,1,1,1692,PR100166,ANDROID,Product101,0,1
U108045,1,2,94,PR100481,WINDOWS,PR100912,1,0
U135850,0,0,544,Product101,ANDROID,Product101,0,0
U100929,4,21,53,PR101042,WINDOWS,PR100234,38,411
U104620,1,3,251,PR101063,WINDOWS,PR100873,2,3
U136333,0,0,266,Product101,WINDOWS,PR100166,0,0
U112516,1,1,172,PR100238,WINDOWS,PR100238,1,0
U106896,2,2,65,PR100340,WINDOWS,PR100099,2,5
U114529,1,1,822,PR100149,ANDROID,Product101,0,0
U123419,0,1,657,PR100012,ANDROID,PR101537,0,0
U129377,0,0,184,Product101,MAC OS X,PR100015,0,0
U110340,1,3,79,PR100044,WINDOWS,PR100551,2,1
U114296,1,1,172,PR100017,ANDROID,PR100017,1,0
U132302,0,0,568,Product101,WINDOWS,PR100908,0,0
U117254,1,5,1495,PR100102,WINDOWS,PR100095,2,3
U110845,2,4,289,PR100431,WINDOWS,PR100466,4,2
U134965,0,0,621,Product101,WINDOWS,Product101,0,0
U109883,1,1,563,PR100375,WINDOWS,PR100375,1,0
U119876,0,1,42,PR100453,WINDOWS,PR100453,0,0
U106623,1,0,412,Product101,ANDROID,Product101,1,0
U108118,1,2,207,PR100234,ANDROID,PR100352,6,1
